                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    161,                0.54857,                0.31411,                0.80174,                0.90689,                0.90621,                0.91925,                0.74803,                0.76719,                 0.5243,                0.86939,             0.00043205,             0.00043205,             0.00043205
                    162,                0.55144,                0.32465,                 0.8053,                0.90237,                0.91402,                0.91962,                 0.7509,                0.76821,                0.53193,                0.86724,             0.00042905,             0.00042905,             0.00042905
                    163,                0.54714,                0.32021,                0.80606,                0.90209,                0.90803,                0.91952,                0.75366,                0.76192,                 0.5248,                0.86404,             0.00042605,             0.00042605,             0.00042605
                    164,                0.50575,                0.30508,                0.79919,                 0.9174,                0.88281,                0.91621,                0.74476,                0.77788,                0.53045,                 0.8709,             0.00042305,             0.00042305,             0.00042305
                    165,                0.54474,                0.32069,                0.80363,                0.89597,                0.90462,                0.91795,                0.74285,                0.79133,                0.52783,                0.87442,             0.00042005,             0.00042005,             0.00042005
                    166,                0.53786,                0.31036,                0.80656,                0.89221,                0.91638,                0.92245,                0.75224,                0.76381,                0.51167,                0.87205,             0.00041705,             0.00041705,             0.00041705
                    167,                0.54043,                0.32649,                0.79821,                0.89668,                0.91205,                0.92201,                0.74632,                0.78967,                0.50632,                0.87416,             0.00041405,             0.00041405,             0.00041405
                    168,                0.52282,                0.30858,                0.80375,                0.91572,                0.90622,                0.92225,                 0.7529,                0.76454,                0.50348,                0.87146,             0.00041105,             0.00041105,             0.00041105
                    169,                 0.5378,                0.30988,                0.80422,                0.91711,                0.90942,                 0.9232,                0.75376,                0.75711,                0.50305,                 0.8686,             0.00040805,             0.00040805,             0.00040805
                    170,                0.53781,                0.31565,                0.79811,                0.91954,                0.90048,                0.92356,                 0.7556,                0.76316,                0.51501,                0.86656,             0.00040505,             0.00040505,             0.00040505
                    171,                0.53218,                   0.32,                0.79075,                0.91947,                0.90042,                0.92228,                 0.7587,                0.74133,                0.51246,                0.86251,             0.00040205,             0.00040205,             0.00040205
                    172,                0.51482,                0.30658,                0.79887,                0.91394,                0.90319,                0.92179,                0.75639,                0.75275,                0.51112,                0.86289,             0.00039905,             0.00039905,             0.00039905
                    173,                0.53032,                 0.3146,                0.80286,                0.91856,                0.90751,                0.92196,                0.76016,                0.75062,                0.50988,                0.86374,             0.00039605,             0.00039605,             0.00039605
                    174,                0.52677,                 0.3153,                0.80373,                0.91912,                0.90483,                  0.922,                0.75576,                0.76943,                0.50771,                0.86658,             0.00039305,             0.00039305,             0.00039305
                    175,                 0.5274,                0.31481,                0.79641,                0.91563,                0.90518,                0.92322,                0.75355,                0.76242,                0.51312,                0.86583,             0.00039005,             0.00039005,             0.00039005
                    176,                0.54348,                0.31422,                0.79919,                0.89194,                0.91745,                0.92389,                0.75366,                0.76878,                0.51613,                0.86814,             0.00038705,             0.00038705,             0.00038705
                    177,                0.52558,                0.30982,                0.80014,                0.87216,                0.92119,                0.92225,                0.74616,                0.77756,                0.51495,                0.86846,             0.00038405,             0.00038405,             0.00038405
                    178,                0.53663,                0.31141,                0.80436,                0.86904,                 0.9255,                0.92112,                0.74615,                0.76757,                0.52922,                0.86864,             0.00038105,             0.00038105,             0.00038105
                    179,                0.52067,                0.30113,                 0.8014,                0.88484,                0.90995,                0.92375,                 0.7578,                0.74874,                0.51619,                0.86398,             0.00037805,             0.00037805,             0.00037805
                    180,                 0.5176,                 0.3001,                0.80063,                0.89166,                0.90587,                0.92437,                0.76531,                 0.7369,                0.51008,                0.86008,             0.00037505,             0.00037505,             0.00037505
                    181,                0.51337,                0.30448,                0.79897,                0.89933,                0.90247,                0.92402,                0.76341,                0.75081,                0.52568,                 0.8641,             0.00037205,             0.00037205,             0.00037205
                    182,                0.52791,                0.30726,                0.79631,                0.89179,                 0.9084,                0.92408,                0.75967,                0.76785,                0.51882,                0.86788,             0.00036905,             0.00036905,             0.00036905
                    183,                0.54453,                0.31261,                0.79934,                0.89502,                 0.9106,                 0.9245,                0.75582,                0.76181,                0.51915,                0.86857,             0.00036605,             0.00036605,             0.00036605
                    184,                0.52782,                0.31404,                0.80313,                0.89701,                0.91183,                0.92732,                0.75099,                0.78447,                0.52841,                0.87293,             0.00036305,             0.00036305,             0.00036305
                    185,                0.52168,                0.30733,                0.79548,                0.91104,                0.90354,                0.92148,                0.75079,                0.78057,                0.53211,                0.87504,             0.00036005,             0.00036005,             0.00036005
                    186,                0.51851,                0.29961,                0.80214,                0.90001,                0.91106,                0.91961,                0.75565,                0.75064,                0.52473,                  0.871,             0.00035706,             0.00035706,             0.00035706
                    187,                0.53792,                0.31941,                0.80111,                0.89937,                0.91247,                0.91896,                0.75671,                0.75382,                0.52866,                0.87176,             0.00035406,             0.00035406,             0.00035406
                    188,                0.52127,                0.31075,                0.79935,                0.90197,                0.90235,                0.91986,                0.74988,                0.77783,                0.54037,                0.86717,             0.00035106,             0.00035106,             0.00035106
                    189,                0.50838,                  0.304,                0.79642,                0.89858,                0.90809,                0.92224,                0.75713,                0.74596,                 0.5366,                0.86254,             0.00034806,             0.00034806,             0.00034806
                    190,                0.47863,                0.28197,                0.78797,                0.90139,                0.91018,                0.92688,                0.76045,                0.76375,                0.52587,                0.86478,             0.00034506,             0.00034506,             0.00034506
                    191,                0.51537,                0.30498,                0.79515,                0.89971,                0.91912,                0.92919,                0.75583,                 0.7768,                0.50858,                0.86437,             0.00034206,             0.00034206,             0.00034206
                    192,                0.49522,                0.29086,                0.79379,                0.89824,                0.92587,                0.93016,                 0.7565,                0.75383,                0.49793,                0.86014,             0.00033906,             0.00033906,             0.00033906
                    193,                0.52802,                0.30908,                0.79823,                 0.8953,                 0.9389,                0.93154,                0.75303,                0.76816,                0.49315,                0.86146,             0.00033606,             0.00033606,             0.00033606
                    194,                0.49794,                0.29153,                 0.8056,                0.90051,                0.91767,                0.93183,                0.75253,                0.78587,                0.48684,                0.86545,             0.00033306,             0.00033306,             0.00033306
                    195,                0.50858,                0.29718,                0.79801,                0.89375,                0.90667,                0.93092,                 0.7486,                0.80063,                0.50926,                0.86891,             0.00033006,             0.00033006,             0.00033006
                    196,                0.50356,                0.29442,                0.80376,                0.88644,                0.90305,                0.93019,                0.74987,                0.80358,                 0.5229,                0.86871,             0.00032706,             0.00032706,             0.00032706
                    197,                 0.4966,                0.29411,                0.79869,                0.91992,                0.86897,                0.92713,                 0.7452,                0.79448,                0.52453,                0.86864,             0.00032406,             0.00032406,             0.00032406
                    198,                0.49021,                0.29126,                0.80273,                0.91164,                0.88009,                0.92608,                0.74941,                0.76494,                0.51318,                0.86497,             0.00032106,             0.00032106,             0.00032106
                    199,                0.51148,                0.30017,                 0.7977,                0.88282,                0.91814,                0.92738,                0.74913,                0.78748,                0.52273,                0.86646,             0.00031806,             0.00031806,             0.00031806
                    200,                0.52676,                0.29506,                0.80929,                0.89006,                0.91979,                0.92467,                0.75649,                0.77639,                0.53803,                0.86684,             0.00031506,             0.00031506,             0.00031506
                    201,                0.52656,                0.30991,                0.80086,                0.89865,                0.91257,                0.92274,                0.75216,                0.75348,                0.53042,                 0.8631,             0.00031206,             0.00031206,             0.00031206
                    202,                 0.5161,                0.30175,                0.79716,                0.89553,                0.90573,                0.91969,                0.74568,                0.77795,                0.53437,                0.86821,             0.00030906,             0.00030906,             0.00030906
                    203,                0.53677,                0.30259,                 0.7968,                0.87761,                 0.9275,                0.92449,                0.75633,                0.77153,                0.52694,                0.86728,             0.00030606,             0.00030606,             0.00030606
                    204,                0.51087,                0.29473,                0.80215,                0.89288,                0.92382,                0.92736,                0.76019,                0.75904,                0.50635,                0.86513,             0.00030306,             0.00030306,             0.00030306
                    205,                0.50755,                0.29619,                0.79894,                0.89403,                0.92256,                0.92893,                0.75838,                0.78402,                0.50929,                0.87092,             0.00030006,             0.00030006,             0.00030006
                    206,                0.47848,                0.28551,                0.79441,                0.90185,                0.91811,                0.93207,                0.75649,                0.79588,                 0.5158,                0.87374,             0.00029706,             0.00029706,             0.00029706
                    207,                 0.4973,                0.28352,                0.79515,                 0.8995,                0.92172,                0.93165,                0.76274,                0.76271,                0.51535,                0.86681,             0.00029406,             0.00029406,             0.00029406
                    208,                0.51081,                 0.2918,                0.80344,                0.90081,                0.92232,                0.93143,                 0.7597,                0.76692,                0.50684,                0.86587,             0.00029106,             0.00029106,             0.00029106
                    209,                0.48982,                0.28365,                0.79011,                0.90254,                0.92359,                0.93161,                0.76289,                0.76389,                0.49739,                0.86611,             0.00028806,             0.00028806,             0.00028806
                    210,                0.47594,                0.28036,                0.79197,                0.90605,                0.91422,                0.93014,                 0.7617,                0.76999,                0.50164,                0.86734,             0.00028506,             0.00028506,             0.00028506
                    211,                0.51147,                0.29779,                 0.7986,                0.90208,                0.91587,                0.92553,                0.75548,                0.77282,                0.51421,                0.86901,             0.00028206,             0.00028206,             0.00028206
                    212,                0.49122,                 0.2872,                0.80267,                0.90083,                 0.9116,                0.92152,                0.74876,                0.77433,                0.52551,                0.87732,             0.00027906,             0.00027906,             0.00027906
                    213,                0.49257,                0.28191,                0.79574,                0.89732,                0.91744,                0.91775,                0.75102,                0.76094,                0.51952,                0.87329,             0.00027606,             0.00027606,             0.00027606
                    214,                0.51033,                0.29069,                0.79556,                0.91187,                0.90158,                0.91604,                0.74727,                0.76744,                0.51759,                0.87138,             0.00027306,             0.00027306,             0.00027306
                    215,                0.50649,                0.29088,                0.79373,                 0.9032,                0.90652,                0.91417,                  0.743,                 0.7681,                0.51903,                0.87133,             0.00027006,             0.00027006,             0.00027006
                    216,                0.51142,                 0.2944,                0.79679,                0.92025,                0.88846,                0.91284,                0.74546,                0.77145,                 0.5298,                0.87197,             0.00026706,             0.00026706,             0.00026706
                    217,                0.48973,                0.28831,                0.78848,                 0.9206,                 0.8795,                0.91657,                0.74871,                0.78034,                0.53948,                0.87321,             0.00026406,             0.00026406,             0.00026406
                    218,                0.47483,                 0.2813,                0.79653,                0.89074,                0.89742,                0.91749,                0.75084,                0.77925,                0.55782,                0.87417,             0.00026106,             0.00026106,             0.00026106
                    219,                0.48347,                0.28703,                 0.7952,                0.91514,                0.86445,                0.91418,                 0.7494,                0.77564,                0.56146,                0.87457,             0.00025807,             0.00025807,             0.00025807
                    220,                0.47819,                0.27836,                0.79745,                 0.9223,                0.85719,                0.91288,                0.75181,                0.76868,                 0.5612,                0.87525,             0.00025507,             0.00025507,             0.00025507
                    221,                0.47733,                0.27822,                0.79011,                0.88509,                0.89513,                0.91213,                0.75146,                0.75573,                0.55128,                0.87124,             0.00025207,             0.00025207,             0.00025207
                    222,                0.50411,                0.29103,                 0.7943,                0.89761,                0.88726,                0.91374,                0.75169,                0.76978,                0.54616,                0.86957,             0.00024907,             0.00024907,             0.00024907
                    223,                0.51688,                0.30094,                0.79844,                0.89759,                0.89231,                 0.9132,                0.75284,                0.76398,                0.53873,                0.86671,             0.00024607,             0.00024607,             0.00024607
                    224,                0.49027,                0.28689,                 0.7917,                0.89888,                0.90146,                0.91771,                0.76225,                0.75075,                0.52882,                0.86496,             0.00024307,             0.00024307,             0.00024307
                    225,                0.47336,                0.27681,                0.79624,                0.88807,                0.90887,                0.91752,                0.76187,                0.75745,                0.52085,                0.86823,             0.00024007,             0.00024007,             0.00024007
                    226,                0.49524,                0.28258,                0.80064,                0.90138,                0.90538,                0.91935,                 0.7627,                 0.7675,                0.52197,                0.86925,             0.00023707,             0.00023707,             0.00023707
                    227,                 0.4697,                0.28064,                 0.7923,                 0.8832,                0.91119,                0.91987,                 0.7631,                0.76502,                0.53499,                0.86798,             0.00023407,             0.00023407,             0.00023407
                    228,                0.46262,                0.27858,                0.79878,                0.89319,                0.89577,                0.91941,                0.75873,                0.76437,                0.54687,                0.86926,             0.00023107,             0.00023107,             0.00023107
                    229,                0.49167,                0.28524,                0.79537,                0.90435,                0.88938,                0.92083,                0.74746,                0.78553,                0.53739,                0.87274,             0.00022807,             0.00022807,             0.00022807
                    230,                0.47474,                0.27882,                0.79147,                0.90407,                0.89483,                0.92099,                0.75864,                0.76564,                0.53576,                0.87007,             0.00022507,             0.00022507,             0.00022507
