                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    160,                0.66006,                 0.3655,                0.82647,                0.93048,                0.87846,                0.92304,                0.74598,                0.80064,                0.54247,                 0.8712,             0.00043505,             0.00043505,             0.00043505
                    161,                0.63557,                0.36016,                0.83175,                0.90716,                 0.8826,                0.91913,                  0.739,                0.80648,                0.53527,                0.87539,             0.00043205,             0.00043205,             0.00043205
                    162,                0.66472,                0.37625,                0.82046,                0.91126,                0.88076,                0.92388,                0.73983,                0.80944,                0.55409,                0.87409,             0.00042905,             0.00042905,             0.00042905
                    163,                0.64194,                 0.3596,                0.82243,                0.89565,                0.89939,                0.92121,                0.73831,                0.84432,                0.57823,                0.87741,             0.00042605,             0.00042605,             0.00042605
                    164,                0.64579,                0.36778,                  0.831,                0.92329,                0.89612,                0.91869,                0.74926,                 0.7917,                0.54027,                0.86874,             0.00042305,             0.00042305,             0.00042305
                    165,                0.64818,                0.36543,                  0.824,                0.91958,                 0.8979,                0.91751,                0.74886,                0.78955,                0.54946,                0.86548,             0.00042005,             0.00042005,             0.00042005
                    166,                0.64892,                 0.3647,                0.82973,                 0.9221,                0.88939,                0.91452,                 0.7208,                0.89553,                0.56866,                0.88275,             0.00041705,             0.00041705,             0.00041705
                    167,                0.64291,                0.36897,                0.82464,                0.91972,                0.91572,                0.92182,                 0.7317,                0.85169,                0.51734,                0.87411,             0.00041405,             0.00041405,             0.00041405
                    168,                0.64136,                0.37083,                0.82742,                0.90627,                 0.9177,                0.92074,                0.73744,                0.81911,                0.51329,                0.87124,             0.00041105,             0.00041105,             0.00041105
                    169,                0.63652,                0.36292,                0.82499,                0.92147,                0.88191,                0.92148,                0.72696,                0.86764,                 0.5374,                0.87946,             0.00040805,             0.00040805,             0.00040805
                    170,                0.63975,                0.36143,                0.82122,                0.92213,                0.88245,                0.92397,                0.73836,                0.84081,                0.55843,                0.87654,             0.00040505,             0.00040505,             0.00040505
                    171,                0.63482,                0.37095,                0.82692,                0.92232,                0.87697,                0.92603,                0.74391,                 0.8238,                0.55496,                 0.8749,             0.00040205,             0.00040205,             0.00040205
                    172,                0.63114,                0.35741,                0.81851,                0.91071,                0.89254,                0.92019,                0.74979,                0.82172,                0.55142,                0.87341,             0.00039905,             0.00039905,             0.00039905
                    173,                0.63349,                0.35752,                 0.8164,                0.90086,                0.89235,                0.91642,                0.73821,                 0.8353,                0.54611,                0.87502,             0.00039605,             0.00039605,             0.00039605
                    174,                0.63534,                0.35408,                0.82165,                0.91235,                 0.8661,                0.91344,                0.74163,                0.83315,                0.56202,                0.87681,             0.00039305,             0.00039305,             0.00039305
                    175,                0.66803,                0.37756,                0.82287,                 0.9134,                0.88265,                0.91288,                 0.7369,                0.84019,                0.55147,                0.87365,             0.00039005,             0.00039005,             0.00039005
                    176,                0.61849,                0.34714,                 0.8206,                0.91185,                 0.8817,                0.91057,                0.73397,                0.81638,                 0.5471,                0.87204,             0.00038705,             0.00038705,             0.00038705
                    177,                0.62104,                0.35442,                0.81858,                0.90562,                0.89987,                0.91467,                0.73773,                0.81667,                0.55933,                0.87374,             0.00038405,             0.00038405,             0.00038405
                    178,                0.61557,                0.35238,                0.81915,                0.90736,                0.88434,                0.91062,                0.72972,                 0.8542,                0.56405,                0.87877,             0.00038105,             0.00038105,             0.00038105
                    179,                0.63702,                0.35725,                0.81923,                0.92308,                0.88151,                0.91037,                0.72123,                0.85144,                0.53951,                0.87912,             0.00037805,             0.00037805,             0.00037805
                    180,                0.62531,                0.35267,                0.82698,                0.92298,                0.88742,                0.91117,                0.72564,                0.87031,                0.54652,                0.87937,             0.00037505,             0.00037505,             0.00037505
                    181,                0.64013,                0.35811,                0.82453,                0.91518,                 0.8917,                0.91294,                0.74628,                0.78357,                0.53131,                 0.8713,             0.00037205,             0.00037205,             0.00037205
                    182,                0.64288,                0.36319,                0.83396,                0.92345,                0.88058,                0.90933,                0.73444,                0.82482,                0.54472,                0.87699,             0.00036905,             0.00036905,             0.00036905
                    183,                0.65419,                  0.366,                0.82252,                0.92832,                0.87136,                0.90655,                0.73185,                0.82629,                0.57276,                0.87797,             0.00036605,             0.00036605,             0.00036605
                    184,                 0.6396,                0.34941,                0.82664,                0.93262,                0.88983,                0.90816,                0.72532,                0.87086,                0.55237,                 0.8797,             0.00036305,             0.00036305,             0.00036305
                    185,                0.62865,                0.35382,                0.82403,                0.93216,                0.88347,                0.91299,                0.73795,                0.80966,                 0.5341,                0.87013,             0.00036005,             0.00036005,             0.00036005
                    186,                0.60619,                0.33946,                0.82259,                0.92766,                 0.8952,                 0.9165,                0.74619,                0.79156,                 0.5169,                0.87059,             0.00035706,             0.00035706,             0.00035706
                    187,                0.63756,                  0.355,                 0.8209,                0.91961,                0.89646,                0.91757,                0.74736,                0.80775,                0.52246,                0.87442,             0.00035406,             0.00035406,             0.00035406
                    188,                0.62273,                0.35706,                0.82654,                0.92154,                 0.8823,                0.91069,                0.73707,                0.81561,                0.54667,                0.87509,             0.00035106,             0.00035106,             0.00035106
                    189,                0.61051,                0.34297,                0.81912,                0.92089,                0.88158,                0.91275,                0.74042,                0.80807,                 0.5447,                 0.8729,             0.00034806,             0.00034806,             0.00034806
                    190,                0.62545,                0.35294,                0.82178,                0.91835,                0.88457,                0.91031,                0.72597,                0.85193,                0.54286,                0.87899,             0.00034506,             0.00034506,             0.00034506
                    191,                0.59752,                 0.3394,                0.81621,                0.93325,                0.85986,                0.91128,                0.74908,                0.78668,                0.54997,                0.87181,             0.00034206,             0.00034206,             0.00034206
                    192,                0.59975,                0.34302,                0.81928,                0.92919,                 0.8694,                0.91078,                0.74718,                0.79239,                0.53981,                0.87172,             0.00033906,             0.00033906,             0.00033906
                    193,                0.60354,                0.34105,                 0.8169,                0.92811,                0.86919,                0.90433,                0.72939,                0.84767,                0.55596,                0.87692,             0.00033606,             0.00033606,             0.00033606
                    194,                0.60922,                0.34445,                0.82062,                 0.9204,                0.86726,                0.90112,                0.71252,                0.85387,                0.55857,                0.88034,             0.00033306,             0.00033306,             0.00033306
                    195,                0.61657,                0.34395,                0.82638,                0.90416,                0.87717,                0.90493,                0.72666,                 0.8121,                0.55915,                0.87376,             0.00033006,             0.00033006,             0.00033006
                    196,                0.61112,                0.34809,                0.82202,                0.90422,                0.88802,                0.90756,                0.72868,                0.81701,                0.54494,                0.87193,             0.00032706,             0.00032706,             0.00032706
                    197,                0.60934,                0.34766,                0.82232,                0.90957,                0.87852,                0.90262,                0.72557,                 0.8262,                0.57433,                0.87244,             0.00032406,             0.00032406,             0.00032406
                    198,                0.60293,                0.34338,                0.81734,                0.91061,                0.87721,                0.90003,                0.72845,                0.80337,                0.56515,                0.87223,             0.00032106,             0.00032106,             0.00032106
                    199,                0.63397,                0.36164,                0.82454,                0.91784,                0.88224,                0.90346,                0.73436,                0.80775,                0.56612,                0.87578,             0.00031806,             0.00031806,             0.00031806
                    200,                0.60627,                0.34731,                0.81735,                0.90547,                0.88668,                0.90722,                0.73079,                0.82879,                0.56368,                0.87719,             0.00031506,             0.00031506,             0.00031506
                    201,                0.60052,                0.33864,                0.82076,                0.91165,                0.89251,                0.91242,                0.73679,                0.83154,                0.55611,                0.87658,             0.00031206,             0.00031206,             0.00031206
                    202,                0.58899,                0.33161,                0.81679,                0.91113,                0.89235,                0.91428,                0.73985,                0.82687,                0.54599,                0.87699,             0.00030906,             0.00030906,             0.00030906
                    203,                0.59495,                  0.333,                0.81387,                0.90484,                0.89276,                0.90954,                0.74219,                0.79886,                0.55072,                0.87469,             0.00030606,             0.00030606,             0.00030606
